날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-03-31,양천구,56,44,0.011,0.043,0.6,0.005
2017-04-01,양천구,25,20,0.021,0.03,0.5,0.005
2017-04-02,양천구,46,39,0.026,0.032,0.6,0.005
2017-04-03,양천구,77,63,0.032,0.037,0.6,0.007
2017-04-04,양천구,76,58,0.027,0.051,0.7,0.007
2017-04-05,양천구,51,36,0.011,0.052,0.6,0.007
2017-04-06,양천구,29,24,0.016,0.028,0.4,0.005
2017-04-07,양천구,46,38,0.014,0.039,0.5,0.005
2017-04-08,양천구,58,47,0.015,0.036,0.6,0.006
2017-04-09,양천구,42,32,0.023,0.022,0.5,0.005
2017-04-10,양천구,26,19,0.026,0.03,0.4,0.004
2017-04-11,양천구,50,28,0.025,0.028,0.5,0.005
2017-04-12,양천구,51,13,0.028,0.018,0.3,0.004
2017-04-13,양천구,57,28,0.029,0.026,0.5,0.006
2017-04-14,양천구,47,24,0.034,0.026,0.5,0.006
2017-04-15,양천구,55,34,0.034,0.029,0.6,0.006
2017-04-16,양천구,53,35,0.023,0.039,0.7,0.007
2017-04-17,양천구,44,31,0.014,0.04,0.6,0.007
2017-04-18,양천구,36,24,0.021,0.03,0.5,0.006
2017-04-19,양천구,69,17,0.022,0.024,0.4,0.005
2017-04-20,양천구,67,23,0.019,0.038,0.5,0.006
2017-04-21,양천구,55,26,0.019,0.039,0.5,0.008
2017-04-22,양천구,54,32,0.023,0.031,0.5,0.007
2017-04-23,양천구,41,26,0.037,0.023,0.5,0.007
2017-04-24,양천구,36,21,0.034,0.029,0.4,0.006
2017-04-25,양천구,51,34,0.032,0.031,0.5,0.006
2017-04-26,양천구,36,20,0.029,0.019,0.4,0.004
2017-04-27,양천구,36,16,0.029,0.022,0.4,0.005
2017-04-28,양천구,50,27,0.029,0.027,0.6,0.007
2017-04-29,양천구,53,32,0.033,0.028,0.6,0.007
2017-04-30,양천구,77,54,0.059,0.019,0.7,0.007
2017-05-01,양천구,91,61,0.044,0.031,0.7,0.007
2017-05-02,양천구,99,65,0.032,0.043,0.7,0.007
2017-05-03,양천구,54,33,0.042,0.041,0.6,0.006
2017-05-04,양천구,52,34,0.025,0.038,0.5,0.007
2017-05-05,양천구,45,27,0.028,0.02,0.4,0.005
2017-05-06,양천구,147,19,0.031,0.017,0.3,0.005
2017-05-07,양천구,70,18,0.032,0.02,0.4,0.006
2017-05-08,양천구,142,39,0.038,0.032,0.5,0.008
2017-05-09,양천구,103,35,0.016,0.039,0.5,0.008
2017-05-10,양천구,38,23,0.022,0.025,0.4,0.005
2017-05-11,양천구,62,40,0.023,0.036,0.5,0.006
2017-05-12,양천구,69,55,0.025,0.036,0.6,0.007
2017-05-13,양천구,46,35,0.026,0.028,0.5,0.006
2017-05-14,양천구,45,20,0.031,0.02,0.3,0.005
2017-05-15,양천구,34,16,0.023,0.027,0.4,0.005
2017-05-16,양천구,30,20,0.026,0.029,0.4,0.006
2017-05-17,양천구,37,25,0.024,0.039,0.5,0.006
2017-05-18,양천구,41,29,0.036,0.037,0.5,0.005
2017-05-19,양천구,40,29,0.037,0.031,0.4,0.006
2017-05-20,양천구,35,26,0.031,0.032,0.4,0.006
2017-05-21,양천구,27,23,0.032,0.021,0.4,0.005
2017-05-22,양천구,33,27,0.025,0.026,0.4,0.005
2017-05-23,양천구,32,26,0.011,0.03,0.4,0.006
2017-05-24,양천구,23,19,0.016,0.027,0.4,0.005
2017-05-25,양천구,33,19,0.029,0.023,0.4,0.005
2017-05-26,양천구,20,10,0.028,0.019,0.3,0.004
2017-05-27,양천구,26,17,0.034,0.025,0.4,0.006
2017-05-28,양천구,37,26,0.043,0.022,0.4,0.006
2017-05-29,양천구,53,37,0.047,0.022,0.5,0.006
2017-05-30,양천구,41,27,0.033,0.029,0.4,0.006
2017-05-31,양천구,32,25,0.024,0.028,0.4,0.006
2017-06-01,양천구,31,21,0.025,0.017,0.3,0.004
2017-06-02,양천구,23,12,0.032,0.017,0.3,0.004
2017-06-03,양천구,24,13,0.037,0.016,0.4,0.004
2017-06-04,양천구,22,13,0.044,0.016,0.3,0.004
2017-06-05,양천구,23,16,0.044,0.028,0.4,0.004
2017-06-06,양천구,19,14,0.037,0.02,0.3,0.004
2017-06-07,양천구,15,12,0.023,0.021,0.4,0.005
2017-06-08,양천구,44,38,0.052,0.021,0.6,0.005
2017-06-09,양천구,59,52,0.052,0.019,0.6,0.005
2017-06-10,양천구,47,32,0.042,0.019,0.4,0.004
2017-06-11,양천구,26,13,0.035,0.021,0.4,0.005
2017-06-12,양천구,24,16,0.045,0.018,0.3,0.004
2017-06-13,양천구,32,22,0.032,0.018,0.3,0.004
2017-06-14,양천구,37,26,0.035,0.021,0.4,0.005
2017-06-15,양천구,50,30,0.04,0.02,0.4,0.005
2017-06-16,양천구,72,42,0.055,0.024,0.5,0.005
2017-06-17,양천구,52,33,0.059,0.02,0.5,0.006
2017-06-18,양천구,49,32,0.044,0.021,0.4,0.005
2017-06-19,양천구,61,39,0.033,0.027,0.5,0.005
2017-06-20,양천구,55,35,0.038,0.034,0.5,0.005
2017-06-21,양천구,59,38,0.031,0.027,0.4,0.005
2017-06-22,양천구,37,27,0.034,0.019,0.3,0.004
2017-06-23,양천구,46,30,0.034,0.031,0.4,0.005
2017-06-24,양천구,42,27,0.018,0.04,0.4,0.006
2017-06-25,양천구,46,33,0.034,0.029,0.5,0.005
2017-06-26,양천구,30,23,0.031,0.029,0.5,0.005
2017-06-27,양천구,33,24,0.035,0.026,0.4,0.005
2017-06-28,양천구,52,39,0.041,0.023,0.5,0.005
2017-06-29,양천구,57,42,0.041,0.022,0.5,0.005
2017-06-30,양천구,56,42,0.041,0.021,0.5,0.004
2017-07-01,양천구,41,36,0.034,0.021,0.5,0.005
2017-07-02,양천구,30,26,0.016,0.013,0.3,0.004
2017-07-03,양천구,25,19,0.025,0.016,0.3,0.004
2017-07-04,양천구,36,30,0.033,0.02,0.4,0.004
2017-07-05,양천구,40,35,0.041,0.023,0.4,0.004
2017-07-06,양천구,51,44,0.035,0.031,0.6,0.005
2017-07-07,양천구,19,16,0.015,0.02,0.3,0.008
2017-07-08,양천구,27,21,0.021,0.016,0.3,0.008
2017-07-09,양천구,27,25,0.026,0.018,0.4,0.009
2017-07-10,양천구,13,12,0.015,0.02,0.3,0.008
2017-07-11,양천구,40,32,0.032,0.022,0.4,0.001
2017-07-12,양천구,45,38,0.04,0.019,0.4,0.001
2017-07-13,양천구,50,43,0.038,0.027,0.5,0.002
2017-07-14,양천구,49,41,0.039,0.025,0.5,0.003
2017-07-15,양천구,21,18,0.022,0.019,0.3,0.004
2017-07-16,양천구,18,16,0.018,0.018,0.3,0.004
2017-07-17,양천구,22,17,0.02,0.02,0.3,0.004
2017-07-18,양천구,27,22,0.027,0.025,0.4,0.004
2017-07-19,양천구,38,33,0.046,0.026,0.4,0.004
2017-07-20,양천구,48,43,0.04,0.026,0.5,0.004
2017-07-21,양천구,57,50,0.057,0.023,0.4,0.004
2017-07-22,양천구,60,50,0.042,0.019,0.4,0.004
2017-07-23,양천구,54,45,0.032,0.017,0.4,0.004
2017-07-24,양천구,37,29,0.015,0.032,0.6,0.004
2017-07-25,양천구,29,21,0.024,0.023,0.5,0.004
2017-07-26,양천구,18,12,0.039,0.02,0.3,0.004
2017-07-27,양천구,32,24,0.026,0.035,0.4,0.004
2017-07-28,양천구,34,32,0.012,0.03,0.5,0.004
2017-07-29,양천구,15,12,0.023,0.021,0.4,0.004
2017-07-30,양천구,20,18,0.037,0.015,0.4,0.004
2017-07-31,양천구,20,17,0.008,0.031,0.5,0.004
2017-08-01,양천구,21,18,0.028,0.027,0.4,0.004
2017-08-02,양천구,34,29,0.042,0.029,0.5,0.004
2017-08-03,양천구,25,20,0.037,0.024,0.4,0.004
2017-08-04,양천구,26,22,0.044,0.021,0.3,0.004
2017-08-05,양천구,29,27,0.042,0.023,0.4,0.004
2017-08-06,양천구,24,23,0.032,0.021,0.4,0.004
2017-08-07,양천구,31,27,0.048,0.017,0.4,0.004
2017-08-08,양천구,38,33,0.05,0.023,0.5,0.004
2017-08-09,양천구,36,29,0.033,0.027,0.5,0.004
2017-08-10,양천구,8,7,0.02,0.025,0.4,0.002
2017-08-11,양천구,10,8,0.022,0.026,0.3,0.002
2017-08-12,양천구,13,9,0.025,0.021,0.3,0.002
2017-08-13,양천구,10,8,0.019,0.016,0.3,0.003
2017-08-14,양천구,9,6,0.009,0.017,0.3,0.003
2017-08-15,양천구,7,5,0.007,0.018,0.3,0.002
2017-08-16,양천구,7,5,0.01,0.019,0.3,0.002
2017-08-17,양천구,12,9,0.009,0.03,0.4,0.003
2017-08-18,양천구,24,18,0.021,0.033,0.4,0.004
2017-08-19,양천구,26,19,0.022,0.035,0.5,0.002
2017-08-20,양천구,12,10,0.018,0.021,0.4,0.002
2017-08-21,양천구,13,10,0.019,0.019,0.3,0.002
2017-08-22,양천구,16,11,0.017,0.027,0.3,0.004
2017-08-23,양천구,22,12,0.007,0.023,0.3,0.003
2017-08-24,양천구,25,12,0.015,0.02,0.3,0.003
2017-08-25,양천구,24,16,0.026,0.028,0.5,0.004
2017-08-26,양천구,23,15,0.032,0.02,0.4,0.004
2017-08-27,양천구,23,16,0.015,0.033,0.5,0.003
2017-08-28,양천구,31,21,0.017,0.036,0.5,0.004
2017-08-29,양천구,17,11,0.023,0.015,0.3,0.002
2017-08-30,양천구,24,13,0.017,0.03,0.4,0.003
2017-08-31,양천구,36,25,0.028,0.032,0.6,0.003
2017-09-01,양천구,24,13,0.025,0.024,0.4,0.003
2017-09-02,양천구,27,16,0.029,0.03,0.4,0.004
2017-09-03,양천구,34,24,0.046,0.025,0.5,0.004
2017-09-04,양천구,28,19,0.03,0.035,0.5,0.003
2017-09-05,양천구,25,14,0.005,0.045,0.5,0.003
2017-09-06,양천구,29,20,0.009,0.045,0.5,0.004
2017-09-07,양천구,34,29,0.031,0.03,0.5,0.004
2017-09-08,양천구,55,50,0.034,0.029,0.7,0.006
2017-09-09,양천구,68,55,0.039,0.028,0.7,0.006
2017-09-10,양천구,57,45,0.022,0.041,0.7,0.003
2017-09-11,양천구,23,19,0.024,0.027,0.4,0.003
2017-09-12,양천구,24,14,0.022,0.029,0.4,0.004
2017-09-13,양천구,21,12,0.023,0.027,0.4,0.003
2017-09-14,양천구,25,13,0.021,0.032,0.4,0.003
2017-09-15,양천구,14,8,0.027,0.018,0.3,0.002
2017-09-16,양천구,9,5,0.024,0.016,0.3,0.002
2017-09-17,양천구,9,5,0.024,0.013,0.3,0.002
2017-09-18,양천구,19,10,0.026,0.024,0.3,0.003
2017-09-19,양천구,61,47,0.046,0.023,0.6,0.004
2017-09-20,양천구,22,11,0.026,0.022,0.3,0.003
2017-09-21,양천구,30,19,0.024,0.04,0.5,0.004
2017-09-22,양천구,31,24,0.03,0.043,0.5,0.004
2017-09-23,양천구,46,28,0.034,0.029,0.5,0.005
2017-09-24,양천구,59,43,0.035,0.025,0.6,0.003
2017-09-25,양천구,49,31,0.026,0.042,0.6,0.003
2017-09-26,양천구,44,31,0.032,0.038,0.5,0.003
2017-09-27,양천구,46,34,0.022,0.032,0.5,0.003
2017-09-28,양천구,19,10,0.028,0.017,0.3,0.003
2017-09-29,양천구,18,12,0.022,0.026,0.4,0.004
2017-09-30,양천구,32,21,0.03,0.03,0.5,0.005
2017-10-01,양천구,33,26,0.015,0.036,0.5,0.003
2017-10-02,양천구,19,12,0.027,0.019,0.4,0.003
2017-10-03,양천구,31,14,0.026,0.013,0.3,0.003
2017-10-04,양천구,22,11,0.024,0.013,0.3,0.002
2017-10-05,양천구,14,9,0.023,0.017,0.3,0.002
2017-10-06,양천구,12,8,0.023,0.016,0.3,0.002
2017-10-07,양천구,9,6,0.021,0.024,0.4,0.002
2017-10-08,양천구,20,16,0.023,0.028,0.4,0.004
2017-10-09,양천구,26,21,0.027,0.026,0.4,0.005
2017-10-10,양천구,29,22,0.016,0.03,0.4,0.004
2017-10-11,양천구,13,8,0.018,0.018,0.3,0.002
2017-10-12,양천구,23,15,0.011,0.025,0.4,0.002
2017-10-13,양천구,33,20,0.016,0.03,0.4,0.003
2017-10-14,양천구,30,17,0.022,0.029,0.5,0.003
2017-10-15,양천구,25,14,0.024,0.028,0.5,0.002
2017-10-16,양천구,38,23,0.018,0.032,0.5,0.003
2017-10-17,양천구,53,28,0.018,0.04,0.5,0.003
2017-10-18,양천구,28,17,0.019,0.031,0.4,0.002
2017-10-19,양천구,19,12,0.017,0.027,0.4,0.002
2017-10-20,양천구,48,25,0.025,0.038,0.5,0.003
2017-10-21,양천구,54,29,0.017,0.042,0.6,0.003
2017-10-22,양천구,35,19,0.025,0.024,0.4,0.003
2017-10-23,양천구,30,13,0.027,0.027,0.4,0.005
2017-10-24,양천구,39,19,0.018,0.038,0.4,0.006
2017-10-25,양천구,51,29,0.019,0.045,0.6,0.006
2017-10-26,양천구,65,37,0.011,0.055,0.7,0.006
2017-10-27,양천구,75,42,0.026,0.045,0.7,0.006
2017-10-28,양천구,61,37,0.02,0.048,0.7,0.005
2017-10-29,양천구,79,27,0.027,0.022,0.5,0.004
2017-10-30,양천구,44,19,0.023,0.023,0.4,0.003
2017-10-31,양천구,39,18,0.013,0.04,0.5,0.004
2017-11-01,양천구,41,23,0.025,0.034,0.5,0.005
2017-11-02,양천구,44,27,0.027,0.038,0.5,0.005
2017-11-03,양천구,47,30,0.03,0.024,0.4,0.004
2017-11-04,양천구,84,62,0.023,0.024,0.5,0.003
2017-11-05,양천구,47,32,0.013,0.039,0.6,0.004
2017-11-06,양천구,42,27,0.012,0.046,0.6,0.005
2017-11-07,양천구,51,33,0.005,0.055,0.6,0.005
2017-11-08,양천구,72,35,0.032,0.026,0.5,0.004
2017-11-09,양천구,59,34,0.007,0.048,0.6,0.003
2017-11-10,양천구,55,32,0.013,0.041,0.7,0.004
2017-11-11,양천구,67,16,0.017,0.021,0.4,0.002
2017-11-12,양천구,39,24,0.011,0.035,0.6,0.003
2017-11-13,양천구,50,33,0.006,0.046,0.7,0.004
2017-11-14,양천구,54,21,0.017,0.026,0.5,0.003
2017-11-15,양천구,33,16,0.018,0.023,0.4,0.003
2017-11-16,양천구,33,19,0.015,0.028,0.5,0.003
2017-11-17,양천구,54,36,0.004,0.046,0.7,0.004
2017-11-18,양천구,48,28,0.021,0.017,0.4,0.003
2017-11-19,양천구,27,14,0.017,0.021,0.4,0.003
2017-11-20,양천구,59,37,0.003,0.047,0.7,0.004
2017-11-21,양천구,64,42,0.004,0.055,0.8,0.005
2017-11-22,양천구,70,39,0.01,0.042,0.7,0.004
2017-11-23,양천구,28,15,0.012,0.028,0.4,0.003
2017-11-24,양천구,25,15,0.009,0.027,0.5,0.002
2017-11-25,양천구,29,20,0.005,0.043,0.7,0.003
2017-11-26,양천구,51,32,0.009,0.032,0.7,0.003
2017-11-27,양천구,63,41,0.003,0.05,0.9,0.004
2017-11-28,양천구,90,63,0.003,0.059,1,0.006
2017-11-29,양천구,65,26,0.013,0.026,0.5,0.003
2017-11-30,양천구,27,7,0.018,0.022,0.4,0.003
2017-12-01,양천구,31,12,0.011,0.032,0.5,0.003
2017-12-02,양천구,49,26,0.005,0.044,0.7,0.004
2017-12-03,양천구,64,41,0.005,0.041,0.8,0.004
2017-12-04,양천구,50,30,0.017,0.021,0.5,0.003
2017-12-05,양천구,27,11,0.013,0.024,0.4,0.003
2017-12-06,양천구,39,22,0.004,0.038,0.6,0.003
2017-12-07,양천구,54,36,0.008,0.034,0.7,0.003
2017-12-08,양천구,32,19,0.012,0.026,0.5,0.003
2017-12-09,양천구,40,21,0.003,0.046,0.7,0.004
2017-12-10,양천구,40,24,0.01,0.032,0.7,0.003
2017-12-11,양천구,38,7,0.014,0.015,0.4,0.002
2017-12-12,양천구,31,14,0.013,0.019,0.5,0.003
2017-12-13,양천구,33,15,0.011,0.026,0.5,0.003
2017-12-14,양천구,57,32,0.003,0.046,0.9,0.004
2017-12-15,양천구,89,55,0.001,0.065,1.3,0.005
2017-12-16,양천구,40,22,0.014,0.022,0.6,0.004
2017-12-17,양천구,36,11,0.015,0.023,0.5,0.003
2017-12-18,양천구,49,26,0.003,0.045,0.8,0.005
2017-12-19,양천구,43,17,0.01,0.028,0.5,0.004
2017-12-20,양천구,39,21,0.002,0.046,0.8,0.003
2017-12-21,양천구,50,35,0.003,0.048,0.8,0.005
2017-12-22,양천구,51,39,0.003,0.056,1,0.006
2017-12-23,양천구,105,83,0.007,0.049,0.9,0.006
2017-12-24,양천구,67,57,0.01,0.042,0.8,0.004
2017-12-25,양천구,27,14,0.016,0.025,0.5,0.004
2017-12-26,양천구,27,14,0.011,0.03,0.5,0.004
2017-12-27,양천구,25,13,0.012,0.025,0.5,0.005
2017-12-28,양천구,40,24,0.004,0.043,0.7,0.004
2017-12-29,양천구,93,72,0.004,0.054,0.9,0.008
2017-12-30,양천구,115,102,0.004,0.057,1.2,0.005
2017-12-31,양천구,58,41,0.014,0.028,0.7,0.005
