날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-03-22,마포구,48,39,0.031,0.037,0.5,0.004
2017-03-23,마포구,68,50,0.027,0.047,0.6,0.005
2017-03-24,마포구,57,44,0.021,0.047,0.5,0.004
2017-03-25,마포구,69,58,0.023,0.048,0.6,0.006
2017-03-26,마포구,59,53,0.034,0.032,0.5,0.006
2017-03-27,마포구,75,70,0.035,0.033,0.9,0.005
2017-03-28,마포구,89,79,0.023,0.046,0.7,0.006
2017-03-29,마포구,58,52,0.038,0.034,0.5,0.004
2017-03-30,마포구,68,56,0.027,0.047,0.6,0.004
2017-03-31,마포구,53,49,0.021,0.04,0.6,0.004
2017-04-01,마포구,25,24,0.032,0.027,0.4,0.003
2017-04-02,마포구,50,46,0.036,0.032,0.5,0.004
2017-04-03,마포구,81,72,0.041,0.042,0.6,0.006
2017-04-04,마포구,80,69,0.037,0.056,0.7,0.006
2017-04-05,마포구,52,50,0.023,0.05,0.5,0.006
2017-04-06,마포구,28,26,0.026,0.029,0.4,0.003
2017-04-07,마포구,46,42,0.023,0.039,0.5,0.003
2017-04-08,마포구,65,55,0.022,0.041,0.6,0.004
2017-04-09,마포구,43,36,0.033,0.019,0.5,0.003
2017-04-10,마포구,30,21,0.036,0.029,0.4,0.003
2017-04-11,마포구,57,29,0.034,0.033,0.4,0.004
2017-04-12,마포구,55,14,0.039,0.019,0.3,0.003
2017-04-13,마포구,67,33,0.04,0.03,0.5,0.006
2017-04-14,마포구,54,27,0.05,0.024,0.4,0.005
2017-04-15,마포구,64,37,0.048,0.028,0.5,0.006
2017-04-16,마포구,61,39,0.035,0.041,0.6,0.006
2017-04-17,마포구,48,32,0.023,0.046,0.6,0.005
2017-04-18,마포구,41,26,0.029,0.031,0.4,0.004
2017-04-19,마포구,76,20,0.032,0.024,0.3,0.003
2017-04-20,마포구,74,24,0.03,0.038,0.4,0.004
2017-04-21,마포구,63,24,0.032,0.039,0.5,0.004
2017-04-22,마포구,63,30,0.031,0.037,0.5,0.004
2017-04-23,마포구,48,26,0.05,0.024,0.4,0.005
2017-04-24,마포구,41,22,0.042,0.032,0.4,0.005
2017-04-25,마포구,56,32,0.047,0.026,0.5,0.005
2017-04-26,마포구,45,23,0.038,0.018,0.4,0.003
2017-04-27,마포구,42,19,0.04,0.019,0.4,0.004
2017-04-28,마포구,60,27,0.04,0.024,0.6,0.007
2017-04-29,마포구,62,31,0.044,0.026,0.6,0.006
2017-04-30,마포구,86,50,0.077,0.016,0.7,0.007
2017-05-01,마포구,94,52,0.062,0.024,0.7,0.005
2017-05-02,마포구,99,52,0.043,0.042,0.7,0.006
2017-05-03,마포구,64,34,0.057,0.035,0.6,0.004
2017-05-04,마포구,62,35,0.033,0.039,0.5,0.005
2017-05-05,마포구,52,27,0.04,0.013,0.4,0.004
2017-05-06,마포구,164,20,0.042,0.013,0.3,0.004
2017-05-07,마포구,79,19,0.045,0.015,0.4,0.005
2017-05-08,마포구,152,36,0.05,0.03,0.6,0.008
2017-05-09,마포구,112,35,0.026,0.034,0.5,0.005
2017-05-10,마포구,43,25,0.034,0.018,0.4,0.003
2017-05-11,마포구,71,36,0.039,0.029,0.5,0.006
2017-05-12,마포구,71,43,0.043,0.031,0.6,0.007
2017-05-13,마포구,49,28,0.046,0.017,0.5,0.004
2017-05-14,마포구,53,17,0.044,0.011,0.3,0.004
2017-05-15,마포구,41,15,0.033,0.02,0.4,0.004
2017-05-16,마포구,36,19,0.034,0.026,0.4,0.005
2017-05-17,마포구,40,23,0.03,0.038,0.5,0.005
2017-05-18,마포구,47,29,0.042,0.04,0.5,0.006
2017-05-19,마포구,46,28,0.048,0.031,0.5,0.006
2017-05-20,마포구,38,25,0.041,0.032,0.4,0.007
2017-05-21,마포구,33,23,0.04,0.021,0.4,0.005
2017-05-22,마포구,39,26,0.035,0.025,0.4,0.004
2017-05-23,마포구,35,25,0.018,0.029,0.4,0.005
2017-05-24,마포구,28,20,0.026,0.026,0.4,0.003
2017-05-25,마포구,35,19,0.039,0.024,0.4,0.004
2017-05-26,마포구,25,13,0.035,0.017,0.3,0.004
2017-05-27,마포구,30,19,0.042,0.024,0.4,0.005
2017-05-28,마포구,41,26,0.055,0.02,0.4,0.005
2017-05-29,마포구,60,38,0.066,0.02,0.5,0.007
2017-05-30,마포구,44,25,0.044,0.029,0.4,0.006
2017-05-31,마포구,36,24,0.027,0.034,0.4,0.005
2017-06-01,마포구,36,23,0.036,0.015,0.3,0.003
2017-06-02,마포구,27,14,0.038,0.015,0.3,0.003
2017-06-03,마포구,30,15,0.036,0.015,0.4,0.004
2017-06-04,마포구,28,16,0.043,0.015,0.3,0.003
2017-06-05,마포구,27,19,0.046,0.027,0.4,0.004
2017-06-06,마포구,22,15,0.041,0.015,0.3,0.003
2017-06-07,마포구,20,16,0.027,0.021,0.4,0.003
2017-06-08,마포구,42,31,0.056,0.019,0.6,0.004
2017-06-09,마포구,53,40,0.061,0.018,0.6,0.006
2017-06-10,마포구,42,24,0.045,0.019,0.4,0.003
2017-06-11,마포구,26,12,0.033,0.021,0.4,0.003
2017-06-12,마포구,27,14,0.044,0.016,0.3,0.004
2017-06-13,마포구,33,19,0.032,0.018,0.3,0.003
2017-06-14,마포구,38,23,0.038,0.021,0.4,0.004
2017-06-15,마포구,44,26,0.047,0.02,0.4,0.005
2017-06-16,마포구,59,37,0.062,0.024,0.5,0.006
2017-06-17,마포구,44,30,0.063,0.021,0.5,0.008
2017-06-18,마포구,40,27,0.045,0.023,0.5,0.005
2017-06-19,마포구,47,33,0.033,0.035,0.5,0.005
2017-06-20,마포구,46,31,0.038,0.039,0.5,0.004
2017-06-21,마포구,49,34,0.035,0.026,0.4,0.005
2017-06-22,마포구,33,25,0.036,0.021,0.4,0.004
2017-06-23,마포구,37,25,0.034,0.036,0.5,0.004
2017-06-24,마포구,36,25,0.019,0.047,0.5,0.005
2017-06-25,마포구,33,26,0.037,0.027,0.5,0.003
2017-06-26,마포구,24,19,0.034,0.021,0.4,0.003
2017-06-27,마포구,26,20,0.04,0.021,0.4,0.004
2017-06-28,마포구,42,34,0.044,0.023,0.5,0.005
2017-06-29,마포구,44,35,0.04,0.024,0.5,0.005
2017-06-30,마포구,48,37,0.04,0.021,0.5,0.004
2017-07-01,마포구,39,32,0.035,0.021,0.5,0.004
2017-07-02,마포구,28,22,0.021,0.014,0.3,0.004
2017-07-03,마포구,25,17,0.028,0.015,0.3,0.004
2017-07-04,마포구,36,27,0.035,0.02,0.4,0.004
2017-07-05,마포구,39,30,0.045,0.023,0.4,0.005
2017-07-06,마포구,50,38,0.048,0.03,0.6,0.005
2017-07-07,마포구,23,15,0.015,0.023,0.4,0.004
2017-07-08,마포구,29,20,0.022,0.016,0.3,0.004
2017-07-09,마포구,28,22,0.025,0.019,0.4,0.004
2017-07-10,마포구,16,11,0.014,0.022,0.4,0.003
2017-07-11,마포구,40,29,0.034,0.022,0.4,0.004
2017-07-12,마포구,45,33,0.041,0.021,0.4,0.004
2017-07-13,마포구,48,36,0.035,0.034,0.6,0.005
2017-07-14,마포구,46,35,0.037,0.026,0.5,0.006
2017-07-15,마포구,23,17,0.024,0.018,0.4,0.004
2017-07-16,마포구,20,16,0.02,0.017,0.4,0.005
2017-07-17,마포구,24,18,0.021,0.019,0.3,0.004
2017-07-18,마포구,28,21,0.025,0.027,0.4,0.005
2017-07-19,마포구,41,31,0.042,0.029,0.4,0.004
2017-07-20,마포구,50,39,0.042,0.027,0.5,0.007
2017-07-21,마포구,58,46,0.06,0.02,0.5,0.007
2017-07-22,마포구,58,45,0.043,0.019,0.4,0.007
2017-07-23,마포구,54,41,0.035,0.016,0.5,0.005
2017-07-24,마포구,37,26,0.016,0.036,0.6,0.004
2017-07-25,마포구,28,18,0.025,0.02,0.5,0.004
2017-07-26,마포구,19,11,0.041,0.013,0.3,0.004
2017-07-27,마포구,29,19,0.027,0.031,0.4,0.004
2017-07-28,마포구,34,23,0.011,0.033,0.6,0.004
2017-07-29,마포구,17,11,0.026,0.014,0.4,0.004
2017-07-30,마포구,24,18,0.038,0.012,0.4,0.004
2017-07-31,마포구,22,10,0.011,0.032,0.5,0.004
2017-08-01,마포구,25,16,0.025,0.029,0.5,0.004
2017-08-02,마포구,37,28,0.041,0.031,0.5,0.004
2017-08-03,마포구,21,17,0.033,0.022,0.4,0.004
2017-08-04,마포구,24,21,0.045,0.016,0.3,0.004
2017-08-05,마포구,28,23,0.042,0.021,0.4,0.004
2017-08-06,마포구,24,21,0.037,0.018,0.4,0.004
2017-08-07,마포구,32,25,0.045,0.018,0.4,0.004
2017-08-08,마포구,38,31,0.049,0.023,0.5,0.005
2017-08-09,마포구,31,27,0.037,0.019,0.5,0.004
2017-08-10,마포구,6,7,0.026,0.016,0.4,0.004
2017-08-11,마포구,9,8,0.025,0.019,0.3,0.004
2017-08-12,마포구,8,8,0.023,0.015,0.3,0.004
2017-08-13,마포구,6,8,0.021,0.007,0.3,0.004
2017-08-14,마포구,7,7,0.012,0.01,0.3,0.004
2017-08-15,마포구,5,6,0.011,0.011,0.3,0.004
2017-08-16,마포구,6,6,0.013,0.012,0.3,0.004
2017-08-17,마포구,10,9,0.01,0.025,0.4,0.004
2017-08-18,마포구,25,20,0.017,0.037,0.5,0.005
2017-08-19,마포구,23,18,0.022,0.026,0.5,0.003
2017-08-20,마포구,8,8,0.019,0.013,0.4,0.003
2017-08-21,마포구,10,10,0.02,0.015,0.3,0.003
2017-08-22,마포구,13,12,0.021,0.024,0.4,0.005
2017-08-23,마포구,20,13,0.007,0.021,0.4,0.005
2017-08-24,마포구,21,11,0.015,0.019,0.4,0.004
2017-08-25,마포구,23,16,0.023,0.033,0.6,0.005
2017-08-26,마포구,20,14,0.029,0.025,0.4,0.005
2017-08-27,마포구,19,15,0.018,0.029,0.5,0.004
2017-08-28,마포구,25,18,0.018,0.033,0.5,0.004
2017-08-29,마포구,15,10,0.023,0.014,0.4,0.003
2017-08-30,마포구,19,12,0.014,0.031,0.4,0.004
2017-08-31,마포구,33,22,0.029,0.03,0.6,0.003
2017-09-01,마포구,20,14,0.031,0.018,0.4,0.003
2017-09-02,마포구,23,17,0.035,0.023,0.5,0.004
2017-09-03,마포구,29,23,0.047,0.021,0.5,0.005
2017-09-04,마포구,27,20,0.039,0.027,0.5,0.004
2017-09-05,마포구,21,16,0.011,0.039,0.5,0.003
2017-09-06,마포구,24,18,0.016,0.038,0.6,0.003
2017-09-07,마포구,34,26,0.038,0.027,0.6,0.004
2017-09-08,마포구,51,38,0.034,0.031,0.8,0.006
2017-09-09,마포구,58,45,0.042,0.03,0.7,0.005
2017-09-10,마포구,47,39,0.031,0.03,0.7,0.003
2017-09-11,마포구,21,18,0.032,0.02,0.5,0.003
2017-09-12,마포구,23,16,0.023,0.027,0.5,0.004
2017-09-13,마포구,19,13,0.025,0.027,0.5,0.004
2017-09-14,마포구,23,14,0.025,0.028,0.5,0.004
2017-09-15,마포구,13,10,0.033,0.012,0.3,0.003
2017-09-16,마포구,7,6,0.029,0.008,0.3,0.003
2017-09-17,마포구,6,6,0.031,0.007,0.3,0.003
2017-09-18,마포구,17,12,0.029,0.022,0.4,0.004
2017-09-19,마포구,58,43,0.061,0.018,0.6,0.005
2017-09-20,마포구,17,11,0.031,0.018,0.4,0.003
2017-09-21,마포구,24,17,0.028,0.036,0.5,0.004
2017-09-22,마포구,26,20,0.041,0.034,0.5,0.004
2017-09-23,마포구,45,25,0.043,0.022,0.5,0.005
2017-09-24,마포구,58,37,0.044,0.021,0.6,0.004
2017-09-25,마포구,40,26,0.031,0.037,0.6,0.003
2017-09-26,마포구,39,27,0.04,0.032,0.5,0.003
2017-09-27,마포구,38,26,0.026,0.031,0.5,0.004
2017-09-28,마포구,15,9,0.029,0.016,0.4,0.003
2017-09-29,마포구,16,11,0.027,0.024,0.4,0.004
2017-09-30,마포구,29,19,0.034,0.029,0.5,0.005
2017-10-01,마포구,29,23,0.02,0.029,0.6,0.004
2017-10-02,마포구,18,13,0.033,0.014,0.4,0.003
2017-10-03,마포구,29,14,0.029,0.011,0.4,0.004
2017-10-04,마포구,16,10,0.027,0.012,0.3,0.003
2017-10-05,마포구,10,9,0.029,0.011,0.3,0.003
2017-10-06,마포구,8,8,0.03,0.009,0.3,0.003
2017-10-07,마포구,7,8,0.027,0.017,0.4,0.003
2017-10-08,마포구,17,15,0.028,0.023,0.5,0.004
2017-10-09,마포구,22,19,0.034,0.022,0.4,0.006
2017-10-10,마포구,24,21,0.017,0.027,0.5,0.004
2017-10-11,마포구,9,10,0.022,0.014,0.4,0.003
2017-10-12,마포구,18,14,0.012,0.024,0.4,0.003
2017-10-13,마포구,22,16,0.013,0.029,0.5,0.003
2017-10-14,마포구,19,14,0.021,0.027,0.5,0.003
2017-10-15,마포구,16,13,0.026,0.023,0.5,0.003
2017-10-16,마포구,27,18,0.018,0.031,0.5,0.004
2017-10-17,마포구,33,24,0.017,0.041,0.6,0.004
2017-10-18,마포구,19,15,0.024,0.024,0.4,0.003
2017-10-19,마포구,16,12,0.023,0.026,0.4,0.003
2017-10-20,마포구,27,19,0.018,0.037,0.6,0.003
2017-10-21,마포구,37,26,0.015,0.042,0.7,0.004
2017-10-22,마포구,23,16,0.028,0.018,0.5,0.003
2017-10-23,마포구,19,12,0.029,0.022,0.4,0.003
2017-10-24,마포구,27,17,0.016,0.038,0.5,0.003
2017-10-25,마포구,36,23,0.018,0.041,0.6,0.004
2017-10-26,마포구,45,31,0.013,0.048,0.7,0.004
2017-10-27,마포구,57,39,0.017,0.047,0.8,0.004
2017-10-28,마포구,43,30,0.022,0.042,0.7,0.004
2017-10-29,마포구,54,24,0.025,0.021,0.5,0.003
2017-10-30,마포구,26,13,0.022,0.022,0.4,0.004
2017-10-31,마포구,25,15,0.013,0.038,0.6,0.004
2017-11-01,마포구,30,19,0.026,0.03,0.5,0.005
2017-11-02,마포구,39,26,0.028,0.031,0.5,0.005
2017-11-03,마포구,34,26,0.031,0.019,0.5,0.004
2017-11-04,마포구,45,38,0.024,0.02,0.5,0.003
2017-11-05,마포구,33,27,0.015,0.034,0.6,0.004
2017-11-06,마포구,29,22,0.01,0.045,0.7,0.005
2017-11-07,마포구,38,28,0.005,0.054,0.7,0.004
2017-11-08,마포구,53,30,0.03,0.023,0.5,0.004
2017-11-09,마포구,37,22,0.01,0.043,0.7,0.004
2017-11-10,마포구,36,21,0.012,0.038,0.7,0.004
2017-11-11,마포구,49,12,0.016,0.02,0.4,0.004
2017-11-12,마포구,21,17,0.011,0.032,0.6,0.004
2017-11-13,마포구,35,24,0.007,0.042,0.7,0.005
2017-11-14,마포구,35,18,0.017,0.022,0.5,0.005
2017-11-15,마포구,16,11,0.018,0.02,0.4,0.004
2017-11-16,마포구,15,11,0.015,0.025,0.5,0.004
2017-11-17,마포구,32,23,0.003,0.044,0.7,0.005
2017-11-18,마포구,28,19,0.022,0.012,0.4,0.004
2017-11-19,마포구,14,12,0.02,0.016,0.4,0.004
2017-11-20,마포구,27,20,0.01,0.034,0.6,0.005
2017-11-21,마포구,39,29,0.005,0.048,0.9,0.005
2017-11-22,마포구,52,31,0.01,0.039,0.7,0.005
2017-11-23,마포구,14,10,0.013,0.024,0.5,0.005
2017-11-24,마포구,12,11,0.011,0.026,0.5,0.004
2017-11-25,마포구,18,15,0.005,0.043,0.7,0.004
2017-11-26,마포구,34,26,0.01,0.034,0.7,0.004
2017-11-27,마포구,37,26,0.003,0.051,0.9,0.005
2017-11-28,마포구,64,45,0.002,0.066,1.1,0.006
2017-11-29,마포구,46,23,0.012,0.029,0.6,0.004
2017-11-30,마포구,16,9,0.023,0.019,0.4,0.004
2017-12-01,마포구,18,13,0.013,0.036,0.6,0.005
2017-12-02,마포구,30,23,0.006,0.046,0.7,0.005
2017-12-03,마포구,44,36,0.004,0.045,0.8,0.004
2017-12-04,마포구,35,26,0.018,0.023,0.6,0.004
2017-12-05,마포구,14,10,0.018,0.023,0.4,0.005
2017-12-06,마포구,25,20,0.006,0.04,0.6,0.004
2017-12-07,마포구,41,33,0.009,0.04,0.8,0.005
2017-12-08,마포구,23,19,0.014,0.027,0.5,0.005
2017-12-09,마포구,30,22,0.004,0.05,0.8,0.005
2017-12-10,마포구,32,25,0.011,0.033,0.7,0.004
2017-12-11,마포구,31,11,0.016,0.015,0.4,0.004
2017-12-12,마포구,23,16,0.013,0.021,0.5,0.005
2017-12-13,마포구,26,18,0.013,0.025,0.5,0.004
2017-12-14,마포구,43,32,0.004,0.048,0.9,0.005
2017-12-15,마포구,67,49,0.001,0.067,1.3,0.005
2017-12-16,마포구,31,24,0.017,0.019,0.6,0.005
2017-12-17,마포구,25,13,0.021,0.019,0.4,0.004
2017-12-18,마포구,48,31,0.003,0.051,1,0.005
2017-12-19,마포구,36,19,0.013,0.025,0.5,0.005
2017-12-20,마포구,44,28,0.003,0.045,0.8,0.004
2017-12-21,마포구,54,43,0.003,0.051,0.9,0.005
2017-12-22,마포구,59,44,0.005,0.055,1,0.006
2017-12-23,마포구,119,87,0.009,0.05,1,0.006
2017-12-24,마포구,78,62,0.015,0.037,0.9,0.004
2017-12-25,마포구,28,17,0.021,0.021,0.5,0.005
2017-12-26,마포구,28,15,0.014,0.027,0.5,0.005
2017-12-27,마포구,27,14,0.013,0.025,0.5,0.005
2017-12-28,마포구,45,27,0.005,0.043,0.7,0.005
2017-12-29,마포구,102,69,0.005,0.056,1,0.007
2017-12-30,마포구,130,99,0.004,0.055,1.2,0.005
2017-12-31,마포구,63,40,0.018,0.023,0.7,0.005
