날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2016-04-01,용산구,58,34,0.02,0.063,0.7,0.006
2016-04-02,용산구,69,44,0.033,0.054,0.7,0.007
2016-04-03,용산구,47,36,0.027,0.025,0.5,0.004
2016-04-04,용산구,23,13,0.018,0.035,0.5,0.005
2016-04-05,용산구,47,24,0.026,0.039,0.6,0.006
2016-04-06,용산구,62,40,0.027,0.046,0.6,0.007
2016-04-07,용산구,42,29,0.028,0.032,0.6,0.005
2016-04-08,용산구,66,41,0.027,0.034,0.6,0.005
2016-04-09,용산구,101,64,0.017,0.041,0.8,0.006
2016-04-10,용산구,119,74,0.032,0.034,0.9,0.006
2016-04-11,용산구,37,20,0.031,0.03,0.5,0.004
2016-04-12,용산구,46,27,0.029,0.033,0.5,0.005
2016-04-13,용산구,48,33,0.017,0.046,0.7,0.005
2016-04-14,용산구,52,34,0.011,0.047,0.7,0.005
2016-04-15,용산구,43,27,0.034,0.037,0.8,0.005
2016-04-16,용산구,41,23,0.031,0.037,0.4,0.005
2016-04-17,용산구,38,16,0.039,0.017,0.4,0.004
2016-04-18,용산구,51,22,0.032,0.028,0.4,0.005
2016-04-19,용산구,37,19,0.027,0.034,0.4,0.005
2016-04-20,용산구,52,30,0.02,0.049,0.5,0.005
2016-04-21,용산구,25,16,0.025,0.033,0.4,0.004
2016-04-22,용산구,75,49,0.03,0.033,0.5,0.005
2016-04-23,용산구,150,42,0.02,0.036,0.5,0.005
2016-04-24,용산구,100,24,0.029,0.031,0.4,0.005
2016-04-25,용산구,59,25,0.018,0.057,0.5,0.005
2016-04-26,용산구,59,28,0.037,0.038,0.4,0.005
2016-04-27,용산구,38,16,0.049,0.017,0.3,0.004
2016-04-28,용산구,46,20,0.034,0.034,0.3,0.005
2016-04-29,용산구,51,26,0.04,0.032,0.4,0.005
2016-04-30,용산구,65,36,0.057,0.03,0.5,0.007
2016-05-01,용산구,38,20,0.047,0.026,0.4,0.005
2016-05-02,용산구,40,23,0.015,0.033,0.4,0.004
2016-05-03,용산구,20,11,0.027,0.014,0.2,0.004
2016-05-04,용산구,38,12,0.042,0.02,0.3,0.004
2016-05-05,용산구,44,20,0.031,0.036,0.5,0.005
2016-05-06,용산구,42,21,0.019,0.032,0.4,0.004
2016-05-07,용산구,83,22,0.028,0.028,0.4,0.005
2016-05-08,용산구,41,16,0.037,0.028,0.4,0.004
2016-05-09,용산구,47,20,0.036,0.034,0.4,0.005
2016-05-10,용산구,27,15,0.039,0.018,0.3,0.004
2016-05-11,용산구,26,13,0.032,0.029,0.3,0.004
2016-05-12,용산구,27,16,0.035,0.03,0.4,0.005
2016-05-13,용산구,36,21,0.044,0.026,0.4,0.004
2016-05-14,용산구,31,18,0.04,0.032,0.4,0.005
2016-05-15,용산구,30,19,0.038,0.02,0.4,0.004
2016-05-16,용산구,34,17,0.039,0.027,0.4,0.005
2016-05-17,용산구,63,39,0.034,0.045,0.6,0.007
2016-05-18,용산구,47,30,0.027,0.051,0.5,0.005
2016-05-19,용산구,34,21,0.031,0.043,0.5,0.005
2016-05-20,용산구,44,30,0.038,0.049,0.5,0.005
2016-05-21,용산구,35,26,0.042,0.034,0.4,0.005
2016-05-22,용산구,48,37,0.05,0.037,0.5,0.005
2016-05-23,용산구,60,45,0.04,0.05,0.5,0.006
2016-05-24,용산구,32,23,0.038,0.029,0.4,0.004
2016-05-25,용산구,82,59,0.051,0.029,0.5,0.005
2016-05-26,용산구,99,70,0.033,0.046,0.7,0.006
2016-05-27,용산구,87,57,0.03,0.044,0.6,0.005
2016-05-28,용산구,69,41,0.035,0.043,0.6,0.006
2016-05-29,용산구,74,45,0.039,0.042,0.6,0.007
2016-05-30,용산구,88,57,0.041,0.043,0.7,0.006
2016-05-31,용산구,69,43,0.038,0.04,0.6,0.005
2016-06-01,용산구,36,21,0.04,0.026,0.4,0.004
2016-06-02,용산구,31,17,0.035,0.043,0.4,0.005
2016-06-03,용산구,41,26,0.038,0.048,0.5,0.006
2016-06-04,용산구,44,25,0.033,0.044,0.5,0.004
2016-06-05,용산구,43,26,0.046,0.034,0.5,0.004
2016-06-06,용산구,21,13,0.047,0.018,0.3,0.004
2016-06-07,용산구,44,27,0.027,0.041,0.5,0.005
2016-06-08,용산구,35,22,0.023,0.039,0.4,0.005
2016-06-09,용산구,51,31,0.022,0.049,0.5,0.005
2016-06-10,용산구,53,34,0.027,0.053,0.6,0.006
2016-06-11,용산구,45,27,0.019,0.031,0.5,0.005
2016-06-12,용산구,29,19,0.02,0.022,0.4,0.004
2016-06-13,용산구,63,35,0.025,0.04,0.6,0.005
2016-06-14,용산구,50,31,0.029,0.044,0.6,0.005
2016-06-15,용산구,38,21,0.027,0.026,0.4,0.005
2016-06-16,용산구,30,19,0.039,0.024,0.5,0.004
2016-06-17,용산구,52,34,0.054,0.026,0.6,0.005
2016-06-18,용산구,63,43,0.046,0.03,0.7,0.005
2016-06-19,용산구,40,25,0.029,0.028,0.6,0.004
2016-06-20,용산구,49,34,0.044,0.027,0.6,0.005
2016-06-21,용산구,56,40,0.042,0.037,0.7,0.005
2016-06-22,용산구,65,45,0.034,0.031,0.7,0.005
2016-06-23,용산구,45,30,0.033,0.027,0.6,0.005
2016-06-24,용산구,64,38,0.025,0.027,0.6,0.005
2016-06-25,용산구,35,21,0.039,0.025,0.5,0.005
2016-06-26,용산구,31,21,0.039,0.022,0.5,0.005
2016-06-27,용산구,32,21,0.032,0.034,0.6,0.006
2016-06-28,용산구,59,48,0.039,0.035,0.6,0.005
2016-06-29,용산구,34,26,0.039,0.033,0.5,0.005
2016-06-30,용산구,30,22,0.026,0.023,0.5,0.004
2016-07-01,용산구,23,16,0.017,0.023,0.4,0.004
2016-07-02,용산구,17,11,0.027,0.022,0.4,0.004
2016-07-03,용산구,39,29,0.046,0.018,0.5,0.004
2016-07-04,용산구,23,16,0.024,0.019,0.4,0.004
2016-07-05,용산구,19,11,0.01,0.018,0.4,0.004
2016-07-06,용산구,20,12,0.023,0.028,0.5,0.005
2016-07-07,용산구,41,28,0.019,0.038,0.6,0.006
2016-07-08,용산구,60,43,0.034,0.031,0.5,0.004
2016-07-09,용산구,39,25,0.024,0.025,0.4,0.004
2016-07-10,용산구,35,23,0.029,0.029,0.4,0.005
2016-07-11,용산구,50,36,0.041,0.032,0.4,0.005
2016-07-12,용산구,42,31,0.023,0.029,0.3,0.005
2016-07-13,용산구,30,19,0.01,0.023,0.2,0.005
2016-07-14,용산구,31,20,0.029,0.022,0.2,0.004
2016-07-15,용산구,18,11,0.028,0.015,0.2,0.004
2016-07-16,용산구,13,6,0.018,0.014,0.2,0.004
2016-07-17,용산구,17,11,0.019,0.016,0.3,0.004
2016-07-18,용산구,30,18,0.014,0.025,0.3,0.005
2016-07-19,용산구,38,23,0.037,0.025,0.3,0.004
2016-07-20,용산구,35,22,0.041,0.021,0.3,0.004
2016-07-21,용산구,32,20,0.039,0.022,0.3,0.004
2016-07-22,용산구,35,23,0.037,0.024,0.3,0.004
2016-07-23,용산구,45,30,0.025,0.024,0.3,0.004
2016-07-24,용산구,43,27,0.015,0.018,0.2,0.004
2016-07-25,용산구,47,33,0.018,0.023,0.2,0.005
2016-07-26,용산구,37,26,0.013,0.018,0.2,0.004
2016-07-27,용산구,39,26,0.016,0.018,0.2,0.004
2016-07-28,용산구,55,40,0.036,0.022,0.4,0.004
2016-07-29,용산구,50,37,0.017,0.028,0.5,0.004
2016-07-30,용산구,50,36,0.026,0.023,0.3,0.004
2016-07-31,용산구,42,32,0.014,0.015,0.3,0.004
2016-08-01,용산구,36,25,0.011,0.022,0.3,0.004
2016-08-02,용산구,32,20,0.009,0.023,0.3,0.004
2016-08-03,용산구,31,20,0.02,0.026,0.3,0.004
2016-08-04,용산구,33,21,0.034,0.018,0.3,0.004
2016-08-05,용산구,38,26,0.041,0.027,0.4,0.004
2016-08-06,용산구,55,42,0.052,0.029,0.5,0.004
2016-08-07,용산구,35,26,0.037,0.022,0.4,0.004
2016-08-08,용산구,38,27,0.029,0.022,0.4,0.004
2016-08-09,용산구,36,26,0.037,0.021,0.4,0.004
2016-08-10,용산구,79,50,0.035,0.03,0.5,0.005
2016-08-11,용산구,30,22,0.025,0.022,0.4,0.004
2016-08-12,용산구,41,30,0.024,0.022,0.4,0.004
2016-08-13,용산구,38,28,0.019,0.016,0.3,0.004
2016-08-14,용산구,37,30,0.018,0.014,0.3,0.004
2016-08-15,용산구,37,26,0.03,0.019,0.4,0.004
2016-08-16,용산구,42,29,0.037,0.024,0.5,0.005
2016-08-17,용산구,38,26,0.037,0.024,0.4,0.004
2016-08-18,용산구,50,37,0.048,0.031,0.5,0.004
2016-08-19,용산구,56,41,0.04,0.035,0.5,0.005
2016-08-20,용산구,29,22,0.04,0.018,0.4,0.004
2016-08-21,용산구,28,18,0.047,0.018,0.3,0.004
2016-08-22,용산구,28,20,0.043,0.021,0.3,0.004
2016-08-23,용산구,33,23,0.033,0.024,0.4,0.004
2016-08-24,용산구,32,22,0.028,0.03,0.4,0.005
2016-08-25,용산구,30,20,0.023,0.027,0.4,0.004
2016-08-26,용산구,13,8,0.033,0.01,0.2,0.004
2016-08-27,용산구,13,7,0.034,0.01,0.2,0.004
2016-08-28,용산구,12,7,0.025,0.008,0.2,0.004
2016-08-29,용산구,15,8,0.018,0.014,0.2,0.004
2016-08-30,용산구,24,10,0.02,0.017,0.3,0.004
2016-08-31,용산구,20,10,0.017,0.016,0.2,0.004
2016-09-01,용산구,53,32,0.045,0.023,0.5,0.004
2016-09-02,용산구,30,23,0.044,0.017,0.4,0.004
2016-09-03,용산구,20,15,0.031,0.02,0.4,0.004
2016-09-04,용산구,22,14,0.024,0.017,0.4,0.004
2016-09-05,용산구,28,18,0.022,0.024,0.4,0.004
2016-09-06,용산구,51,35,0.025,0.031,0.5,0.005
2016-09-07,용산구,69,47,0.027,0.031,0.6,0.005
2016-09-08,용산구,43,28,0.009,0.024,0.6,0.004
2016-09-09,용산구,36,28,0.023,0.036,0.5,0.002
2016-09-10,용산구,37,29,0.03,0.026,0.5,0.002
2016-09-11,용산구,34,29,0.035,0.021,0.4,0.003
2016-09-12,용산구,24,19,0.018,0.023,0.4,0.003
2016-09-13,용산구,16,12,0.022,0.023,0.3,0.003
2016-09-14,용산구,30,24,0.029,0.025,0.4,0.003
2016-09-15,용산구,35,28,0.023,0.024,0.4,0.003
2016-09-16,용산구,42,35,0.031,0.025,0.5,0.005
2016-09-17,용산구,26,23,0.038,0.01,0.3,0.003
2016-09-18,용산구,20,14,0.037,0.007,0.3,0.002
2016-09-19,용산구,11,8,0.03,0.009,0.2,0.002
2016-09-20,용산구,26,20,0.029,0.015,0.1,0.003
2016-09-21,용산구,30,22,0.029,0.017,0.1,0.002
2016-09-22,용산구,35,26,0.026,0.025,0.2,0.003
2016-09-23,용산구,47,34,0.028,0.034,0.2,0.004
2016-09-24,용산구,57,42,0.037,0.038,0.3,0.004
2016-09-25,용산구,52,40,0.025,0.037,0.3,0.004
2016-09-26,용산구,43,32,0.017,0.037,0.4,0.004
2016-09-27,용산구,33,26,0.006,0.036,0.5,0.004
2016-09-28,용산구,34,24,0.007,0.028,0.5,0.003
2016-09-29,용산구,14,8,0.016,0.014,0.3,0.003
2016-09-30,용산구,28,11,0.01,0.029,0.3,0.004
2016-10-01,용산구,43,27,0.011,0.034,0.4,0.004
2016-10-02,용산구,27,18,0.012,0.025,0.4,0.003
2016-10-03,용산구,19,12,0.017,0.019,0.3,0.003
2016-10-04,용산구,27,16,0.023,0.018,0.3,0.003
2016-10-05,용산구,26,15,0.023,0.02,0.3,0.003
2016-10-06,용산구,39,21,0.019,0.025,0.4,0.003
2016-10-07,용산구,23,14,0.018,0.021,0.3,0.003
2016-10-08,용산구,17,13,0.024,0.018,0.3,0.003
2016-10-09,용산구,17,11,0.022,0.018,0.3,0.002
2016-10-10,용산구,21,14,0.017,0.027,0.4,0.003
2016-10-11,용산구,37,24,0.011,0.042,0.5,0.004
2016-10-12,용산구,44,31,0.019,0.028,0.5,0.003
2016-10-13,용산구,33,21,0.014,0.035,0.5,0.004
2016-10-14,용산구,60,42,0.009,0.048,0.8,0.005
2016-10-15,용산구,66,51,0.015,0.042,0.7,0.004
2016-10-16,용산구,44,36,0.012,0.031,0.6,0.004
2016-10-17,용산구,44,34,0.011,0.033,0.6,0.004
2016-10-18,용산구,45,31,0.013,0.033,0.6,0.003
2016-10-19,용산구,54,40,0.016,0.046,0.7,0.005
2016-10-20,용산구,56,40,0.024,0.033,0.7,0.004
2016-10-21,용산구,20,15,0.026,0.016,0.4,0.003
2016-10-22,용산구,25,18,0.019,0.024,0.4,0.003
2016-10-23,용산구,10,8,0.026,0.01,0.3,0.002
2016-10-24,용산구,15,10,0.02,0.02,0.3,0.003
2016-10-25,용산구,14,11,0.012,0.024,0.4,0.003
2016-10-26,용산구,34,24,0.004,0.031,0.8,0.003
2016-10-27,용산구,37,25,0.009,0.027,0.6,0.003
2016-10-28,용산구,33,21,0.013,0.028,0.4,0.003
2016-10-29,용산구,31,19,0.016,0.025,0.3,0.003
2016-10-30,용산구,21,14,0.013,0.027,0.2,0.003
2016-10-31,용산구,27,20,0.006,0.034,0.5,0.004
2016-11-01,용산구,22,15,0.016,0.025,0.2,0.003
2016-11-02,용산구,29,20,0.008,0.036,0.4,0.004
2016-11-03,용산구,36,27,0.008,0.041,0.6,0.004
2016-11-04,용산구,51,38,0.02,0.038,0.5,0.005
2016-11-05,용산구,64,46,0.034,0.032,0.5,0.005
2016-11-06,용산구,31,24,0.021,0.02,0.4,0.003
2016-11-07,용산구,31,26,0.016,0.027,0.4,0.003
2016-11-08,용산구,57,49,0.019,0.022,0.5,0.003
2016-11-09,용산구,36,30,0.011,0.031,0.4,0.003
2016-11-10,용산구,35,28,0.003,0.041,0.5,0.004
2016-11-11,용산구,44,25,0.012,0.033,0.6,0.004
2016-11-12,용산구,64,34,0.013,0.039,0.7,0.005
2016-11-13,용산구,52,33,0.011,0.037,0.6,0.004
2016-11-14,용산구,46,31,0.006,0.04,0.7,0.004
2016-11-15,용산구,50,24,0.015,0.026,0.4,0.004
2016-11-16,용산구,45,29,0.004,0.04,0.6,0.004
2016-11-17,용산구,60,40,0.004,0.047,0.9,0.005
2016-11-18,용산구,81,59,0.004,0.05,1,0.006
2016-11-19,용산구,48,36,0.009,0.038,0.7,0.005
2016-11-20,용산구,38,28,0.015,0.024,0.6,0.004
2016-11-21,용산구,52,31,0.007,0.039,0.7,0.004
2016-11-22,용산구,38,22,0.015,0.021,0.4,0.004
2016-11-23,용산구,34,18,0.011,0.025,0.4,0.004
2016-11-24,용산구,24,15,0.015,0.024,0.4,0.004
2016-11-25,용산구,30,21,0.008,0.038,0.6,0.004
2016-11-26,용산구,49,39,0.002,0.042,0.7,0.004
2016-11-27,용산구,67,53,0.003,0.035,0.8,0.004
2016-11-28,용산구,70,43,0.012,0.028,0.7,0.004
2016-11-29,용산구,34,23,0.006,0.037,0.7,0.004
2016-11-30,용산구,39,28,0.003,0.043,0.7,0.006
2016-12-01,용산구,46,29,0.016,0.025,0.5,0.005
2016-12-02,용산구,29,17,0.01,0.031,0.5,0.005
2016-12-03,용산구,45,31,0.005,0.043,0.8,0.005
2016-12-04,용산구,74,57,0.003,0.052,1.1,0.006
2016-12-05,용산구,79,62,0.011,0.034,0.8,0.006
2016-12-06,용산구,23,14,0.013,0.026,0.4,0.004
2016-12-07,용산구,46,29,0.004,0.044,0.7,0.006
2016-12-08,용산구,52,36,0.004,0.041,0.8,0.005
2016-12-09,용산구,33,24,0.011,0.03,0.6,0.004
2016-12-10,용산구,30,22,0.01,0.03,0.5,0.004
2016-12-11,용산구,28,22,0.01,0.033,0.7,0.004
2016-12-12,용산구,41,29,0.003,0.041,0.8,0.005
2016-12-13,용산구,61,43,0.005,0.043,1.1,0.006
2016-12-14,용산구,45,31,0.005,0.03,0.7,0.005
2016-12-15,용산구,30,17,0.014,0.022,0.4,0.004
2016-12-16,용산구,27,16,0.011,0.028,0.5,0.004
2016-12-17,용산구,57,39,0.004,0.043,0.9,0.006
2016-12-18,용산구,50,39,0.003,0.043,1,0.004
2016-12-19,용산구,37,27,0.004,0.037,0.7,0.004
2016-12-20,용산구,50,39,0.004,0.039,1.1,0.005
2016-12-21,용산구,33,27,0.005,0.032,0.7,0.005
2016-12-22,용산구,29,23,0.01,0.025,0.6,0.004
2016-12-23,용산구,46,39,0.014,0.019,0.6,0.004
2016-12-24,용산구,59,57,0.008,0.027,0.7,0.004
2016-12-25,용산구,50,45,0.005,0.031,0.9,0.004
2016-12-26,용산구,39,33,0.003,0.036,0.9,0.004
2016-12-27,용산구,36,27,0.016,0.02,0.5,0.004
2016-12-28,용산구,39,28,0.006,0.035,0.6,0.004
2016-12-29,용산구,31,17,0.012,0.026,0.5,0.004
2016-12-30,용산구,36,26,0.004,0.036,0.8,0.004
2016-12-31,용산구,57,49,0.003,0.042,1.1,0.006
2017-01-01,용산구,77,73,0.003,0.039,1.1,0.005
2017-01-02,용산구,105,97,0.013,0.036,1,0.006
2017-01-03,용산구,65,54,0.013,0.036,0.8,0.005
2017-01-04,용산구,49,39,0.007,0.044,0.9,0.006
2017-01-05,용산구,29,23,0.013,0.03,0.6,0.004
2017-01-06,용산구,18,15,0.014,0.029,0.5,0.004
2017-01-07,용산구,52,45,0.004,0.042,0.8,0.005
2017-01-08,용산구,29,26,0.012,0.033,0.5,0.004
2017-01-09,용산구,53,45,0.023,0.023,0.6,0.005
2017-01-10,용산구,27,16,0.02,0.021,0.3,0.004
2017-01-11,용산구,22,13,0.013,0.029,0.4,0.004
2017-01-12,용산구,27,17,0.016,0.026,0.4,0.004
2017-01-13,용산구,25,13,0.019,0.021,0.3,0.004
2017-01-14,용산구,35,12,0.021,0.014,0.3,0.003
2017-01-15,용산구,23,13,0.014,0.021,0.3,0.003
2017-01-16,용산구,36,23,0.007,0.034,0.6,0.004
2017-01-17,용산구,59,43,0.003,0.049,1.1,0.006
2017-01-18,용산구,87,72,0.005,0.043,1,0.006
2017-01-19,용산구,91,69,0.005,0.046,1,0.006
2017-01-20,용산구,48,39,0.015,0.031,0.6,0.005
2017-01-21,용산구,40,33,0.006,0.038,0.6,0.004
2017-01-22,용산구,60,25,0.025,0.015,0.4,0.005
2017-01-23,용산구,40,33,0.017,0.027,0.5,0.004
2017-01-24,용산구,32,25,0.012,0.034,0.5,0.004
2017-01-25,용산구,40,33,0.007,0.045,0.8,0.005
2017-01-26,용산구,58,48,0.008,0.048,0.9,0.006
2017-01-27,용산구,90,18,0.023,0.016,0.3,0.004
2017-01-28,용산구,26,12,0.01,0.031,0.4,0.004
2017-01-29,용산구,24,16,0.005,0.035,0.6,0.004
2017-01-30,용산구,42,32,0.021,0.019,0.4,0.004
2017-01-31,용산구,25,17,0.009,0.034,0.5,0.004
2017-02-01,용산구,32,19,0.015,0.03,0.5,0.005
2017-02-02,용산구,27,16,0.015,0.031,0.5,0.004
2017-02-03,용산구,56,41,0.017,0.039,0.7,0.005
2017-02-04,용산구,89,70,0.003,0.054,1.1,0.005
2017-02-05,용산구,68,60,0.009,0.039,0.9,0.004
2017-02-06,용산구,36,26,0.021,0.024,0.4,0.004
2017-02-07,용산구,34,24,0.007,0.039,0.6,0.004
2017-02-08,용산구,44,28,0.007,0.04,0.7,0.005
2017-02-09,용산구,41,18,0.023,0.018,0.3,0.004
2017-02-10,용산구,27,17,0.023,0.016,0.3,0.004
2017-02-11,용산구,26,16,0.021,0.019,0.3,0.004
2017-02-12,용산구,27,17,0.016,0.029,0.5,0.004
2017-02-13,용산구,39,28,0.007,0.043,0.7,0.005
2017-02-14,용산구,44,29,0.013,0.039,0.5,0.005
2017-02-15,용산구,52,39,0.006,0.052,0.9,0.007
2017-02-16,용산구,59,44,0.009,0.049,1,0.006
2017-02-17,용산구,39,16,0.023,0.02,0.3,0.003
2017-02-18,용산구,27,16,0.022,0.024,0.4,0.004
2017-02-19,용산구,39,26,0.018,0.03,0.5,0.004
2017-02-20,용산구,37,20,0.024,0.02,0.3,0.003
2017-02-21,용산구,40,26,0.011,0.039,0.6,0.004
2017-02-22,용산구,36,27,0.006,0.04,0.6,0.004
2017-02-23,용산구,30,20,0.025,0.018,0.4,0.004
2017-02-24,용산구,24,16,0.017,0.03,0.4,0.005
2017-02-25,용산구,44,33,0.014,0.035,0.6,0.005
2017-02-26,용산구,43,33,0.016,0.029,0.6,0.004
2017-02-27,용산구,32,22,0.009,0.041,0.6,0.004
2017-02-28,용산구,37,26,0.011,0.044,0.6,0.006
2017-03-01,용산구,54,42,0.014,0.043,0.6,0.005
2017-03-02,용산구,31,22,0.02,0.021,0.4,0.003
2017-03-03,용산구,36,20,0.014,0.035,0.5,0.005
2017-03-04,용산구,48,34,0.01,0.042,0.7,0.005
2017-03-05,용산구,62,49,0.015,0.036,0.6,0.004
2017-03-06,용산구,32,23,0.025,0.016,0.3,0.004
2017-03-07,용산구,26,17,0.028,0.017,0.3,0.003
2017-03-08,용산구,34,17,0.022,0.025,0.4,0.003
2017-03-09,용산구,36,17,0.022,0.027,0.4,0.004
2017-03-10,용산구,35,21,0.017,0.04,0.4,0.003
2017-03-11,용산구,52,35,0.012,0.055,0.6,0.005
2017-03-12,용산구,76,56,0.017,0.051,0.7,0.005
2017-03-13,용산구,51,35,0.023,0.027,0.4,0.003
2017-03-14,용산구,39,24,0.021,0.028,0.4,0.003
2017-03-15,용산구,30,18,0.017,0.035,0.4,0.003
2017-03-16,용산구,52,36,0.015,0.051,0.5,0.004
2017-03-17,용산구,63,46,0.016,0.052,0.6,0.004
2017-03-18,용산구,64,46,0.018,0.056,0.6,0.006
2017-03-19,용산구,62,46,0.019,0.043,0.6,0.004
2017-03-20,용산구,83,59,0.005,0.064,0.7,0.005
