날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-03-07,서대문구,37,21,0.031,0.016,0.3,0.005
2017-03-08,서대문구,47,18,0.028,0.021,0.4,0.006
2017-03-09,서대문구,50,20,0.025,0.024,0.5,0.006
2017-03-10,서대문구,52,27,0.016,0.032,0.5,0.006
2017-03-11,서대문구,64,32,0.018,0.039,0.6,0.008
2017-03-12,서대문구,97,53,0.021,0.04,0.7,0.008
2017-03-13,서대문구,71,41,0.029,0.02,0.5,0.006
2017-03-14,서대문구,58,29,0.029,0.02,0.5,0.006
2017-03-15,서대문구,44,23,0.021,0.026,0.5,0.005
2017-03-16,서대문구,68,40,0.019,0.037,0.6,0.006
2017-03-17,서대문구,78,49,0.021,0.037,0.7,0.006
2017-03-18,서대문구,86,50,0.022,0.043,0.7,0.01
2017-03-19,서대문구,81,48,0.023,0.034,0.6,0.007
2017-03-20,서대문구,101,56,0.014,0.041,0.7,0.007
2017-03-21,서대문구,106,57,0.025,0.025,0.6,0.007
2017-03-22,서대문구,53,29,0.027,0.026,0.5,0.005
2017-03-23,서대문구,77,38,0.025,0.031,0.6,0.007
2017-03-24,서대문구,66,34,0.019,0.031,0.6,0.006
2017-03-25,서대문구,70,41,0.018,0.034,0.6,0.007
2017-03-26,서대문구,65,44,0.024,0.028,0.6,0.007
2017-03-27,서대문구,79,54,0.028,0.027,0.8,0.006
2017-03-28,서대문구,88,55,0.016,0.035,0.7,0.007
2017-03-29,서대문구,59,40,0.029,0.026,0.5,0.006
2017-03-30,서대문구,71,43,0.024,0.037,0.6,0.006
2017-03-31,서대문구,51,34,0.021,0.036,0.6,0.005
2017-04-01,서대문구,24,18,0.026,0.031,0.5,0.005
2017-04-02,서대문구,52,36,0.03,0.034,0.6,0.006
2017-04-03,서대문구,86,53,0.029,0.043,0.6,0.008
2017-04-04,서대문구,77,41,0.034,0.045,0.6,0.008
2017-04-05,서대문구,52,28,0.016,0.047,0.5,0.007
2017-04-06,서대문구,25,19,0.022,0.032,0.5,0.005
2017-04-07,서대문구,43,28,0.019,0.036,0.5,0.005
2017-04-08,서대문구,70,43,0.017,0.039,0.5,0.005
2017-04-09,서대문구,42,28,0.027,0.027,0.5,0.004
2017-04-10,서대문구,30,20,0.03,0.032,0.5,0.005
2017-04-11,서대문구,68,25,0.03,0.034,0.5,0.005
2017-04-12,서대문구,76,12,0.033,0.027,0.5,0.005
2017-04-13,서대문구,84,30,0.032,0.034,0.5,0.006
2017-04-14,서대문구,64,21,0.042,0.03,0.5,0.007
2017-04-15,서대문구,73,38,0.04,0.033,0.6,0.007
2017-04-16,서대문구,61,37,0.028,0.04,0.6,0.008
2017-04-17,서대문구,49,26,0.02,0.041,0.5,0.005
2017-04-18,서대문구,43,24,0.024,0.034,0.5,0.005
2017-04-19,서대문구,98,18,0.027,0.029,0.4,0.005
2017-04-20,서대문구,94,24,0.027,0.036,0.5,0.006
2017-04-21,서대문구,77,46,0.027,0.037,0.5,0.006
2017-04-22,서대문구,64,26,0.028,0.035,0.5,0.005
2017-04-23,서대문구,52,24,0.04,0.031,0.5,0.006
2017-04-24,서대문구,44,19,0.04,0.033,0.5,0.006
2017-04-25,서대문구,65,32,0.041,0.032,0.5,0.007
2017-04-26,서대문구,48,18,0.033,0.026,0.5,0.005
2017-04-27,서대문구,53,16,0.036,0.028,0.5,0.005
2017-04-28,서대문구,71,24,0.033,0.033,0.6,0.008
2017-04-29,서대문구,68,23,0.036,0.034,0.6,0.008
2017-04-30,서대문구,96,58,0.068,0.029,0.6,0.009
2017-05-01,서대문구,98,54,0.054,0.032,0.6,0.006
2017-05-02,서대문구,101,51,0.039,0.04,0.6,0.007
2017-05-03,서대문구,72,35,0.058,0.035,0.5,0.006
2017-05-04,서대문구,69,35,0.034,0.038,0.5,0.007
2017-05-05,서대문구,57,27,0.035,0.027,0.4,0.005
2017-05-06,서대문구,219,19,0.037,0.025,0.4,0.006
2017-05-07,서대문구,101,17,0.039,0.027,0.5,0.006
2017-05-08,서대문구,191,37,0.045,0.034,0.6,0.009
2017-05-09,서대문구,138,32,0.022,0.037,0.5,0.007
2017-05-10,서대문구,44,22,0.03,0.028,0.5,0.004
2017-05-11,서대문구,74,35,0.034,0.034,0.5,0.007
2017-05-12,서대문구,74,45,0.041,0.034,0.5,0.008
2017-05-13,서대문구,53,26,0.038,0.029,0.5,0.005
2017-05-14,서대문구,67,14,0.041,0.025,0.4,0.006
2017-05-15,서대문구,50,12,0.033,0.03,0.4,0.006
2017-05-16,서대문구,37,16,0.03,0.032,0.5,0.007
2017-05-17,서대문구,42,20,0.031,0.034,0.5,0.009
2017-05-18,서대문구,52,29,0.045,0.035,0.5,0.009
2017-05-19,서대문구,47,33,0.044,0.032,0.5,0.008
2017-05-20,서대문구,41,33,0.038,0.032,0.5,0.01
2017-05-21,서대문구,32,20,0.035,0.029,0.4,0.006
2017-05-22,서대문구,44,33,0.031,0.03,0.4,0.006
2017-05-23,서대문구,34,27,0.017,0.032,0.4,0.006
2017-05-24,서대문구,27,17,0.025,0.028,0.4,0.004
2017-05-25,서대문구,46,14,0.034,0.031,0.4,0.005
2017-05-26,서대문구,30,10,0.033,0.027,0.4,0.005
2017-05-27,서대문구,37,15,0.039,0.03,0.5,0.006
2017-05-28,서대문구,57,26,0.048,0.029,0.5,0.007
2017-05-29,서대문구,82,42,0.06,0.029,0.5,0.008
2017-05-30,서대문구,56,25,0.041,0.032,0.4,0.008
2017-05-31,서대문구,43,22,0.025,0.036,0.5,0.006
2017-06-01,서대문구,46,20,0.035,0.024,0.4,0.005
2017-06-02,서대문구,34,11,0.035,0.025,0.4,0.004
2017-06-03,서대문구,38,12,0.033,0.026,0.5,0.005
2017-06-04,서대문구,35,12,0.039,0.026,0.4,0.005
2017-06-05,서대문구,30,14,0.045,0.03,0.5,0.005
2017-06-06,서대문구,23,11,0.035,0.026,0.4,0.005
2017-06-07,서대문구,18,11,0.023,0.028,0.5,0.004
2017-06-08,서대문구,51,29,0.049,0.027,0.6,0.005
2017-06-09,서대문구,71,42,0.053,0.027,0.5,0.006
2017-06-10,서대문구,54,25,0.04,0.026,0.4,0.005
2017-06-11,서대문구,38,11,0.034,0.027,0.4,0.004
2017-06-12,서대문구,37,14,0.043,0.025,0.4,0.005
2017-06-13,서대문구,42,18,0.03,0.026,0.4,0.005
2017-06-14,서대문구,51,23,0.034,0.028,0.4,0.005
2017-06-15,서대문구,61,28,0.038,0.029,0.4,0.006
2017-06-16,서대문구,80,43,0.054,0.031,0.5,0.007
2017-06-17,서대문구,57,32,0.057,0.028,0.5,0.009
2017-06-18,서대문구,50,29,0.044,0.027,0.4,0.006
2017-06-19,서대문구,62,35,0.032,0.034,0.5,0.006
2017-06-20,서대문구,59,33,0.04,0.034,0.5,0.005
2017-06-21,서대문구,66,38,0.033,0.029,0.4,0.006
2017-06-22,서대문구,43,26,0.034,0.027,0.4,0.005
2017-06-23,서대문구,50,25,0.035,0.033,0.4,0.005
2017-06-24,서대문구,50,25,0.019,0.039,0.5,0.006
2017-06-25,서대문구,39,24,0.033,0.028,0.4,0.004
2017-06-26,서대문구,27,17,0.032,0.024,0.4,0.004
2017-06-27,서대문구,32,21,0.037,0.026,0.4,0.005
2017-06-28,서대문구,52,34,0.038,0.028,0.4,0.006
2017-06-29,서대문구,59,38,0.033,0.029,0.5,0.006
2017-06-30,서대문구,62,38,0.037,0.025,0.4,0.004
2017-07-01,서대문구,48,30,0.034,0.026,0.4,0.005
2017-07-02,서대문구,27,18,0.018,0.022,0.3,0.005
2017-07-03,서대문구,27,16,0.024,0.024,0.4,0.005
2017-07-04,서대문구,39,25,0.03,0.025,0.4,0.006
2017-07-05,서대문구,46,29,0.035,0.028,0.4,0.006
2017-07-06,서대문구,55,36,0.044,0.028,0.5,0.006
2017-07-07,서대문구,23,13,0.015,0.027,0.4,0.004
2017-07-08,서대문구,28,18,0.018,0.023,0.4,0.005
2017-07-09,서대문구,28,19,0.021,0.024,0.4,0.005
2017-07-10,서대문구,14,9,0.014,0.025,0.4,0.004
2017-07-11,서대문구,43,28,0.03,0.026,0.4,0.004
2017-07-12,서대문구,45,30,0.037,0.025,0.4,0.004
2017-07-13,서대문구,55,36,0.03,0.029,0.5,0.005
2017-07-14,서대문구,51,34,0.033,0.029,0.4,0.006
2017-07-15,서대문구,21,14,0.02,0.025,0.4,0.005
2017-07-16,서대문구,20,13,0.016,0.024,0.4,0.005
2017-07-17,서대문구,23,15,0.015,0.026,0.4,0.005
2017-07-18,서대문구,27,17,0.026,0.028,0.4,0.005
2017-07-19,서대문구,43,28,0.04,0.027,0.4,0.005
2017-07-20,서대문구,57,40,0.038,0.03,0.5,0.008
2017-07-21,서대문구,67,49,0.05,0.027,0.5,0.007
2017-07-22,서대문구,59,43,0.038,0.025,0.4,0.007
2017-07-23,서대문구,51,38,0.029,0.025,0.5,0.005
2017-07-24,서대문구,37,22,0.014,0.031,0.5,0.004
2017-07-25,서대문구,28,16,0.023,0.026,0.4,0.004
2017-07-26,서대문구,18,11,0.034,0.024,0.4,0.004
2017-07-27,서대문구,27,18,0.026,0.031,0.5,0.005
2017-07-28,서대문구,26,18,0.012,0.03,0.5,0.004
2017-07-29,서대문구,13,8,0.023,0.023,0.5,0.004
2017-07-30,서대문구,21,16,0.035,0.023,0.5,0.004
2017-07-31,서대문구,20,15,0.008,0.031,0.6,0.004
2017-08-01,서대문구,22,15,0.024,0.029,0.5,0.004
2017-08-02,서대문구,35,28,0.042,0.027,0.5,0.004
2017-08-03,서대문구,23,17,0.033,0.027,0.5,0.004
2017-08-04,서대문구,27,23,0.042,0.025,0.5,0.005
2017-08-05,서대문구,29,24,0.04,0.026,0.5,0.004
2017-08-06,서대문구,27,22,0.03,0.025,0.5,0.004
2017-08-07,서대문구,30,24,0.043,0.023,0.5,0.004
2017-08-08,서대문구,42,33,0.042,0.028,0.5,0.005
2017-08-09,서대문구,31,26,0.037,0.025,0.5,0.004
2017-08-10,서대문구,7,5,0.027,0.021,0.4,0.004
2017-08-11,서대문구,11,6,0.026,0.024,0.4,0.004
2017-08-12,서대문구,10,6,0.022,0.024,0.4,0.004
2017-08-13,서대문구,9,6,0.019,0.023,0.4,0.004
2017-08-14,서대문구,8,4,0.013,0.022,0.4,0.004
2017-08-15,서대문구,6,4,0.017,0.021,0.3,0.004
2017-08-16,서대문구,6,4,0.014,0.021,0.4,0.004
2017-08-17,서대문구,11,6,0.014,0.026,0.4,0.004
2017-08-18,서대문구,24,19,0.018,0.031,0.4,0.006
2017-08-19,서대문구,22,16,0.026,0.025,0.4,0.004
2017-08-20,서대문구,9,6,0.023,0.021,0.4,0.004
2017-08-21,서대문구,13,9,0.018,0.021,0.4,0.004
2017-08-22,서대문구,15,11,0.018,0.023,0.4,0.008
2017-08-23,서대문구,21,10,0.005,0.022,0.4,0.006
2017-08-24,서대문구,17,8,0.013,0.02,0.4,0.005
2017-08-25,서대문구,24,15,0.024,0.026,0.5,0.007
2017-08-26,서대문구,24,13,0.027,0.024,0.4,0.006
2017-08-27,서대문구,23,14,0.02,0.025,0.4,0.005
2017-08-28,서대문구,26,18,0.016,0.026,0.5,0.005
2017-08-29,서대문구,18,9,0.025,0.019,0.4,0.004
2017-08-30,서대문구,25,11,0.016,0.026,0.4,0.006
2017-08-31,서대문구,34,22,0.027,0.025,0.5,0.005
2017-09-01,서대문구,23,14,0.029,0.021,0.4,0.004
2017-09-02,서대문구,26,17,0.035,0.022,0.4,0.006
2017-09-03,서대문구,33,25,0.042,0.022,0.4,0.006
2017-09-04,서대문구,29,21,0.036,0.024,0.3,0.005
2017-09-05,서대문구,27,16,0.014,0.028,0.3,0.004
2017-09-06,서대문구,25,18,0.018,0.028,0.4,0.005
2017-09-07,서대문구,39,27,0.038,0.022,0.5,0.005
2017-09-08,서대문구,49,35,0.034,0.024,0.5,0.006
2017-09-09,서대문구,58,43,0.035,0.025,0.5,0.005
2017-09-10,서대문구,49,38,0.03,0.023,0.5,0.004
2017-09-11,서대문구,20,16,0.031,0.02,0.4,0.004
2017-09-12,서대문구,27,15,0.028,0.022,0.4,0.005
2017-09-13,서대문구,23,11,0.03,0.024,0.4,0.005
2017-09-14,서대문구,26,13,0.026,0.025,0.4,0.005
2017-09-15,서대문구,15,9,0.033,0.019,0.4,0.004
2017-09-16,서대문구,9,5,0.032,0.017,0.4,0.004
2017-09-17,서대문구,9,5,0.03,0.017,0.4,0.004
2017-09-18,서대문구,22,11,0.024,0.024,0.4,0.005
2017-09-19,서대문구,66,47,0.05,0.021,0.6,0.005
2017-09-20,서대문구,24,10,0.028,0.022,0.4,0.005
2017-09-21,서대문구,31,18,0.026,0.03,0.5,0.005
2017-09-22,서대문구,31,21,0.043,0.027,0.5,0.006
2017-09-23,서대문구,50,25,0.034,0.026,0.5,0.006
2017-09-24,서대문구,68,48,0.059,0.021,0.5,0.005
2017-09-25,서대문구,43,27,0.036,0.026,0.5,0.005
2017-09-26,서대문구,46,29,0.043,0.024,0.5,0.005
2017-09-27,서대문구,42,26,0.028,0.026,0.4,0.005
2017-09-28,서대문구,24,9,0.03,0.02,0.4,0.005
2017-09-29,서대문구,21,9,0.027,0.023,0.4,0.006
2017-09-30,서대문구,35,20,0.029,0.026,0.5,0.006
2017-10-01,서대문구,30,20,0.024,0.024,0.5,0.005
2017-10-02,서대문구,19,12,0.031,0.019,0.4,0.005
2017-10-03,서대문구,36,12,0.026,0.018,0.4,0.005
2017-10-04,서대문구,21,10,0.023,0.019,0.4,0.005
2017-10-05,서대문구,13,7,0.027,0.018,0.4,0.004
2017-10-06,서대문구,11,7,0.027,0.018,0.4,0.004
2017-10-07,서대문구,9,7,0.025,0.02,0.4,0.004
2017-10-08,서대문구,18,14,0.027,0.023,0.5,0.005
2017-10-09,서대문구,24,19,0.027,0.024,0.4,0.007
2017-10-10,서대문구,27,19,0.017,0.025,0.5,0.005
2017-10-11,서대문구,10,6,0.024,0.018,0.4,0.004
2017-10-12,서대문구,21,13,0.013,0.023,0.5,0.004
2017-10-13,서대문구,25,16,0.016,0.024,0.5,0.005
2017-10-14,서대문구,19,11,0.024,0.023,0.5,0.005
2017-10-15,서대문구,19,11,0.026,0.022,0.5,0.005
2017-10-16,서대문구,29,17,0.021,0.024,0.5,0.005
2017-10-17,서대문구,32,17,0.018,0.029,0.6,0.005
2017-10-18,서대문구,21,9,0.022,0.023,0.5,0.004
2017-10-19,서대문구,16,10,0.025,0.022,0.4,0.004
2017-10-20,서대문구,30,16,0.02,0.028,0.5,0.005
2017-10-21,서대문구,35,22,0.02,0.028,0.5,0.005
2017-10-22,서대문구,20,12,0.031,0.021,0.3,0.004
2017-10-23,서대문구,23,11,0.028,0.022,0.3,0.004
2017-10-24,서대문구,25,13,0.02,0.025,0.3,0.004
2017-10-25,서대문구,47,23,0.026,0.033,0.7,0.005
2017-10-26,서대문구,47,28,0.019,0.035,0.6,0.005
2017-10-27,서대문구,54,34,0.025,0.036,0.4,0.005
2017-10-28,서대문구,41,25,0.032,0.029,0.4,0.005
2017-10-29,서대문구,71,23,0.031,0.022,0.4,0.005
2017-10-30,서대문구,36,14,0.024,0.022,0.4,0.005
2017-10-31,서대문구,32,15,0.013,0.03,0.3,0.005
2017-11-01,서대문구,35,19,0.023,0.027,0.3,0.005
2017-11-02,서대문구,42,25,0.023,0.028,0.3,0.005
2017-11-03,서대문구,35,26,0.027,0.021,0.3,0.005
2017-11-04,서대문구,51,43,0.021,0.022,,0.005
2017-11-05,서대문구,37,26,0.013,0.028,,0.005
2017-11-06,서대문구,29,19,0.009,0.033,,0.006
2017-11-07,서대문구,41,26,0.005,0.035,,0.005
2017-11-08,서대문구,65,30,0.028,0.017,0.5,0.004
2017-11-09,서대문구,50,27,0.01,0.026,0.6,0.004
2017-11-10,서대문구,43,19,0.016,0.022,0.5,0.004
2017-11-11,서대문구,72,16,0.017,0.016,0.5,0.003
2017-11-12,서대문구,30,19,0.012,0.02,0.6,0.003
2017-11-13,서대문구,40,23,0.007,0.026,0.6,0.004
2017-11-14,서대문구,47,17,0.017,0.017,0.5,0.004
2017-11-15,서대문구,24,12,0.018,0.016,0.5,0.004
2017-11-16,서대문구,22,13,0.013,0.019,0.6,0.004
2017-11-17,서대문구,36,22,0.005,0.025,0.6,0.004
2017-11-18,서대문구,37,21,0.021,0.013,0.5,0.003
2017-11-19,서대문구,23,12,0.019,0.015,0.5,0.004
2017-11-20,서대문구,35,22,0.011,0.022,0.6,0.004
2017-11-21,서대문구,43,26,0.006,0.028,0.7,0.004
2017-11-22,서대문구,63,27,0.016,0.023,0.5,0.004
2017-11-23,서대문구,23,12,0.017,0.02,0.5,0.004
2017-11-24,서대문구,17,12,0.015,0.021,0.5,0.003
2017-11-25,서대문구,24,14,0.009,0.029,0.5,0.003
2017-11-26,서대문구,40,22,0.013,0.024,0.6,0.003
2017-11-27,서대문구,44,26,0.006,0.032,0.7,0.004
2017-11-28,서대문구,76,44,0.005,0.041,0.7,0.005
2017-11-29,서대문구,58,21,0.016,0.022,0.5,0.003
2017-11-30,서대문구,23,9,0.025,0.017,0.4,0.004
2017-12-01,서대문구,25,13,0.015,0.025,0.5,0.004
2017-12-02,서대문구,41,23,0.009,0.028,0.5,0.004
2017-12-03,서대문구,62,39,0.007,0.028,0.6,0.003
2017-12-04,서대문구,52,31,0.02,0.018,0.5,0.004
2017-12-05,서대문구,25,12,0.018,0.019,0.5,0.004
2017-12-06,서대문구,35,22,0.009,0.026,0.5,0.003
2017-12-07,서대문구,49,33,0.013,0.024,0.5,0.004
2017-12-08,서대문구,34,24,0.017,0.021,0.4,0.004
2017-12-09,서대문구,44,28,0.007,0.032,0.5,0.004
2017-12-10,서대문구,43,25,0.016,0.022,0.4,0.003
2017-12-11,서대문구,59,14,0.02,0.015,0.3,0.003
2017-12-12,서대문구,38,21,0.017,0.018,0.4,0.004
2017-12-13,서대문구,42,23,0.014,0.022,0.5,0.004
2017-12-14,서대문구,59,40,0.007,0.031,0.6,0.004
2017-12-15,서대문구,86,59,0.004,0.043,0.8,0.005
2017-12-16,서대문구,45,31,0.021,0.018,0.6,0.004
2017-12-17,서대문구,45,16,0.021,0.019,0.5,0.004
2017-12-18,서대문구,60,39,0.008,0.032,0.6,0.004
2017-12-19,서대문구,53,23,0.017,0.02,0.5,0.003
2017-12-20,서대문구,50,28,0.006,0.029,0.5,0.003
2017-12-21,서대문구,58,44,0.006,0.033,0.5,0.003
2017-12-22,서대문구,53,34,0.005,0.037,0.6,0.004
2017-12-23,서대문구,,,,,,
2017-12-24,서대문구,,,,,,
2017-12-25,서대문구,,,,,,
2017-12-26,서대문구,,,,,,
2017-12-27,서대문구,,,,,,
2017-12-28,서대문구,,,,,,
2017-12-29,서대문구,,,,,,
2017-12-30,서대문구,,,,,,
2017-12-31,서대문구,,,,,,
