area,rentdate,rentcnt
양천구,2017-10-25,381
양천구,2017-10-26,406
양천구,2017-10-27,381
양천구,2017-10-28,387
양천구,2017-10-29,325
양천구,2017-10-30,302
양천구,2017-10-31,348
양천구,2017-11-01,369
양천구,2017-11-02,314
양천구,2017-11-03,252
양천구,2017-11-04,261
양천구,2017-11-05,251
양천구,2017-11-06,340
양천구,2017-11-07,400
양천구,2017-11-08,337
양천구,2017-11-09,325
양천구,2017-11-10,226
양천구,2017-11-11,229
양천구,2017-11-12,210
양천구,2017-11-13,226
양천구,2017-11-14,261
양천구,2017-11-15,224
양천구,2017-11-16,199
양천구,2017-11-17,196
양천구,2017-11-18,123
양천구,2017-11-19,101
양천구,2017-11-20,160
양천구,2017-11-21,182
양천구,2017-11-22,179
양천구,2017-11-23,176
양천구,2017-11-24,156
양천구,2017-11-25,70
양천구,2017-11-26,123
양천구,2017-11-27,187
양천구,2017-11-28,202
양천구,2017-11-29,170
양천구,2017-11-30,152
양천구,2017-12-01,143
양천구,2017-12-02,128
양천구,2017-12-03,106
양천구,2017-12-04,133
양천구,2017-12-05,102
양천구,2017-12-06,98
양천구,2017-12-07,120
양천구,2017-12-08,113
양천구,2017-12-09,134
양천구,2017-12-10,57
양천구,2017-12-11,86
양천구,2017-12-12,63
양천구,2017-12-13,88
양천구,2017-12-14,81
양천구,2017-12-15,90
양천구,2017-12-16,59
양천구,2017-12-17,66
양천구,2017-12-18,40
양천구,2017-12-19,65
양천구,2017-12-20,52
양천구,2017-12-21,74
양천구,2017-12-22,89
양천구,2017-12-23,87
양천구,2017-12-24,21
양천구,2017-12-25,57
양천구,2017-12-26,70
양천구,2017-12-27,73
양천구,2017-12-28,80
양천구,2017-12-29,109
양천구,2017-12-30,55
양천구,2017-12-31,46
